Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Block?, Class Name
minecraft:red_sandstone:1, Chiseled Red Sandstone, tile.redSandStone.chiseled, true, net.minecraft.item.ItemStack
minecraft:red_sandstone:2, Smooth Red Sandstone, tile.redSandStone.smooth, true, net.minecraft.item.ItemStack
minecraft:red_sandstone_stairs, Red Sandstone Stairs, tile.stairsRedSandStone, true, net.minecraft.item.ItemBlock
minecraft:stone_slab2:0, Red Sandstone Slab, tile.stoneSlab2.red_sandstone, true, net.minecraft.item.ItemStack
minecraft:spruce_fence_gate, Spruce Fence Gate, tile.spruceFenceGate, true, net.minecraft.item.ItemBlock
minecraft:birch_fence_gate, Birch Fence Gate, tile.birchFenceGate, true, net.minecraft.item.ItemBlock
minecraft:jungle_fence_gate, Jungle Fence Gate, tile.jungleFenceGate, true, net.minecraft.item.ItemBlock
minecraft:dark_oak_fence_gate, Dark Oak Fence Gate, tile.darkOakFenceGate, true, net.minecraft.item.ItemBlock
minecraft:acacia_fence_gate, Acacia Fence Gate, tile.acaciaFenceGate, true, net.minecraft.item.ItemBlock
minecraft:spruce_fence, Spruce Fence, tile.spruceFence, true, net.minecraft.item.ItemBlock
minecraft:birch_fence, Birch Fence, tile.birchFence, true, net.minecraft.item.ItemBlock
minecraft:jungle_fence, Jungle Fence, tile.jungleFence, true, net.minecraft.item.ItemBlock
minecraft:dark_oak_fence, Dark Oak Fence, tile.darkOakFence, true, net.minecraft.item.ItemBlock
minecraft:acacia_fence, Acacia Fence, tile.acaciaFence, true, net.minecraft.item.ItemBlock
minecraft:end_rod, End Rod, tile.endRod, true, net.minecraft.item.ItemBlock
minecraft:chorus_plant, Chorus Plant, tile.chorusPlant, true, net.minecraft.item.ItemBlock
minecraft:chorus_flower, Chorus Flower, tile.chorusFlower, true, net.minecraft.item.ItemBlock
minecraft:purpur_block, Purpur Block, tile.purpurBlock, true, net.minecraft.item.ItemBlock
minecraft:purpur_pillar, Purpur Pillar, tile.purpurPillar, true, net.minecraft.item.ItemBlock
minecraft:purpur_stairs, Purpur Stairs, tile.stairsPurpur, true, net.minecraft.item.ItemBlock
minecraft:purpur_slab:0, Purpur Slab, tile.purpurSlab, true, net.minecraft.item.ItemStack
minecraft:end_bricks, End Stone Bricks, tile.endBricks, true, net.minecraft.item.ItemBlock
minecraft:grass_path, Grass Path, tile.grassPath, true, net.minecraft.item.ItemBlock
minecraft:repeating_command_block, Repeating Command Block, tile.repeatingCommandBlock, true, net.minecraft.item.ItemBlock
minecraft:chain_command_block, Chain Command Block, tile.chainCommandBlock, true, net.minecraft.item.ItemBlock
minecraft:magma, Magma Block, tile.magma, true, net.minecraft.item.ItemBlock
minecraft:nether_wart_block, Nether Wart Block, tile.netherWartBlock, true, net.minecraft.item.ItemBlock
minecraft:red_nether_brick, Red Nether Brick, tile.redNetherBrick, true, net.minecraft.item.ItemBlock
minecraft:bone_block, Bone Block, tile.boneBlock, true, net.minecraft.item.ItemBlock
minecraft:structure_void, Structure Void, tile.structureVoid, true, net.minecraft.item.ItemBlock
minecraft:structure_block, Structure Block, tile.structureBlock, true, net.minecraft.item.ItemBlock
minecraft:iron_shovel, Iron Shovel, item.shovelIron, false, net.minecraft.item.ItemSpade
minecraft:iron_pickaxe, Iron Pickaxe, item.pickaxeIron, false, net.minecraft.item.ItemPickaxe
minecraft:iron_axe, Iron Axe, item.hatchetIron, false, net.minecraft.item.ItemAxe
minecraft:flint_and_steel, Flint and Steel, item.flintAndSteel, false, net.minecraft.item.ItemFlintAndSteel
minecraft:apple, Apple, item.apple, false, net.minecraft.item.ItemFood
minecraft:bow, Bow, item.bow, false, net.minecraft.item.ItemBow
minecraft:arrow, Arrow, item.arrow, false, net.minecraft.item.ItemArrow
minecraft:coal:0, Coal, item.coal, false, net.minecraft.item.ItemStack
minecraft:coal:1, Charcoal, item.charcoal, false, net.minecraft.item.ItemStack
minecraft:diamond, Diamond, item.diamond, false, net.minecraft.item.Item
minecraft:iron_ingot, Iron Ingot, item.ingotIron, false, net.minecraft.item.Item
minecraft:gold_ingot, Gold Ingot, item.ingotGold, false, net.minecraft.item.Item
minecraft:iron_sword, Iron Sword, item.swordIron, false, net.minecraft.item.ItemSword
minecraft:wooden_sword, Wooden Sword, item.swordWood, false, net.minecraft.item.ItemSword
minecraft:wooden_shovel, Wooden Shovel, item.shovelWood, false, net.minecraft.item.ItemSpade
minecraft:wooden_pickaxe, Wooden Pickaxe, item.pickaxeWood, false, net.minecraft.item.ItemPickaxe
minecraft:wooden_axe, Wooden Axe, item.hatchetWood, false, net.minecraft.item.ItemAxe
minecraft:stone_sword, Stone Sword, item.swordStone, false, net.minecraft.item.ItemSword
minecraft:stone_shovel, Stone Shovel, item.shovelStone, false, net.minecraft.item.ItemSpade
minecraft:stone_pickaxe, Stone Pickaxe, item.pickaxeStone, false, net.minecraft.item.ItemPickaxe
minecraft:stone_axe, Stone Axe, item.hatchetStone, false, net.minecraft.item.ItemAxe
minecraft:diamond_sword, Diamond Sword, item.swordDiamond, false, net.minecraft.item.ItemSword
minecraft:diamond_shovel, Diamond Shovel, item.shovelDiamond, false, net.minecraft.item.ItemSpade
minecraft:diamond_pickaxe, Diamond Pickaxe, item.pickaxeDiamond, false, net.minecraft.item.ItemPickaxe
minecraft:diamond_axe, Diamond Axe, item.hatchetDiamond, false, net.minecraft.item.ItemAxe
minecraft:stick, Stick, item.stick, false, net.minecraft.item.Item
minecraft:bowl, Bowl, item.bowl, false, net.minecraft.item.Item
minecraft:mushroom_stew, Mushroom Stew, item.mushroomStew, false, net.minecraft.item.ItemSoup
minecraft:golden_sword, Golden Sword, item.swordGold, false, net.minecraft.item.ItemSword
minecraft:golden_shovel, Golden Shovel, item.shovelGold, false, net.minecraft.item.ItemSpade
minecraft:golden_pickaxe, Golden Pickaxe, item.pickaxeGold, false, net.minecraft.item.ItemPickaxe
minecraft:golden_axe, Golden Axe, item.hatchetGold, false, net.minecraft.item.ItemAxe
minecraft:string, String, item.string, false, net.minecraft.item.ItemBlockSpecial
minecraft:feather, Feather, item.feather, false, net.minecraft.item.Item
minecraft:gunpowder, Gunpowder, item.sulphur, false, net.minecraft.item.Item
minecraft:wooden_hoe, Wooden Hoe, item.hoeWood, false, net.minecraft.item.ItemHoe
minecraft:stone_hoe, Stone Hoe, item.hoeStone, false, net.minecraft.item.ItemHoe
minecraft:iron_hoe, Iron Hoe, item.hoeIron, false, net.minecraft.item.ItemHoe
minecraft:diamond_hoe, Diamond Hoe, item.hoeDiamond, false, net.minecraft.item.ItemHoe
minecraft:golden_hoe, Golden Hoe, item.hoeGold, false, net.minecraft.item.ItemHoe
minecraft:wheat_seeds, Seeds, item.seeds, false, net.minecraft.item.ItemSeeds
minecraft:wheat, Wheat, item.wheat, false, net.minecraft.item.Item
minecraft:bread, Bread, item.bread, false, net.minecraft.item.ItemFood
minecraft:leather_helmet, Leather Cap, item.helmetCloth, false, net.minecraft.item.ItemArmor
minecraft:leather_chestplate, Leather Tunic, item.chestplateCloth, false, net.minecraft.item.ItemArmor
minecraft:leather_leggings, Leather Pants, item.leggingsCloth, false, net.minecraft.item.ItemArmor
minecraft:leather_boots, Leather Boots, item.bootsCloth, false, net.minecraft.item.ItemArmor
minecraft:chainmail_helmet, Chain Helmet, item.helmetChain, false, net.minecraft.item.ItemArmor
minecraft:chainmail_chestplate, Chain Chestplate, item.chestplateChain, false, net.minecraft.item.ItemArmor
minecraft:chainmail_leggings, Chain Leggings, item.leggingsChain, false, net.minecraft.item.ItemArmor
minecraft:chainmail_boots, Chain Boots, item.bootsChain, false, net.minecraft.item.ItemArmor
minecraft:iron_helmet, Iron Helmet, item.helmetIron, false, net.minecraft.item.ItemArmor
minecraft:iron_chestplate, Iron Chestplate, item.chestplateIron, false, net.minecraft.item.ItemArmor
minecraft:iron_leggings, Iron Leggings, item.leggingsIron, false, net.minecraft.item.ItemArmor
minecraft:iron_boots, Iron Boots, item.bootsIron, false, net.minecraft.item.ItemArmor
minecraft:diamond_helmet, Diamond Helmet, item.helmetDiamond, false, net.minecraft.item.ItemArmor
minecraft:diamond_chestplate, Diamond Chestplate, item.chestplateDiamond, false, net.minecraft.item.ItemArmor
minecraft:diamond_leggings, Diamond Leggings, item.leggingsDiamond, false, net.minecraft.item.ItemArmor
minecraft:diamond_boots, Diamond Boots, item.bootsDiamond, false, net.minecraft.item.ItemArmor
minecraft:golden_helmet, Golden Helmet, item.helmetGold, false, net.minecraft.item.ItemArmor
minecraft:golden_chestplate, Golden Chestplate, item.chestplateGold, false, net.minecraft.item.ItemArmor
minecraft:golden_leggings, Golden Leggings, item.leggingsGold, false, net.minecraft.item.ItemArmor
minecraft:golden_boots, Golden Boots, item.bootsGold, false, net.minecraft.item.ItemArmor
minecraft:flint, Flint, item.flint, false, net.minecraft.item.Item
minecraft:porkchop, Raw Porkchop, item.porkchopRaw, false, net.minecraft.item.ItemFood
minecraft:cooked_porkchop, Cooked Porkchop, item.porkchopCooked, false, net.minecraft.item.ItemFood
minecraft:painting, Painting, item.painting, false, net.minecraft.item.ItemHangingEntity
minecraft:golden_apple:0, Golden Apple, item.appleGold, false, net.minecraft.item.ItemStack
minecraft:golden_apple:1, Golden Apple, item.appleGold, false, net.minecraft.item.ItemStack
minecraft:sign, Sign, item.sign, false, net.minecraft.item.ItemSign
minecraft:wooden_door, Oak Door, item.doorOak, false, net.malisis.doors.item.DoorItem
minecraft:bucket, Bucket, item.bucket, false, net.minecraft.item.ItemBucket
minecraft:water_bucket, Water Bucket, item.bucketWater, false, net.minecraft.item.ItemBucket
minecraft:lava_bucket, Lava Bucket, item.bucketLava, false, net.minecraft.item.ItemBucket
minecraft:minecart, Minecart, item.minecart, false, net.minecraft.item.ItemMinecart
minecraft:saddle, Saddle, item.saddle, false, net.minecraft.item.ItemSaddle
minecraft:iron_door, Iron Door, item.doorIron, false, net.malisis.doors.item.DoorItem
minecraft:redstone, Redstone, item.redstone, false, net.minecraft.item.ItemRedstone
minecraft:snowball, Snowball, item.snowball, false, net.minecraft.item.ItemSnowball
minecraft:boat, Oak Boat, item.boat.oak, false, net.minecraft.item.ItemBoat
minecraft:leather, Leather, item.leather, false, net.minecraft.item.Item
minecraft:milk_bucket, Milk, item.milk, false, net.minecraft.item.ItemBucketMilk
minecraft:brick, Brick, item.brick, false, net.minecraft.item.Item
minecraft:clay_ball, Clay, item.clay, false, net.minecraft.item.Item
minecraft:reeds, Sugar Canes, item.reeds, false, net.minecraft.item.ItemBlockSpecial
minecraft:paper, Paper, item.paper, false, net.minecraft.item.Item
minecraft:book, Book, item.book, false, net.minecraft.item.ItemBook
minecraft:slime_ball, Slimeball, item.slimeball, false, net.minecraft.item.Item
minecraft:chest_minecart, Minecart with Chest, item.minecartChest, false, net.minecraft.item.ItemMinecart
minecraft:furnace_minecart, Minecart with Furnace, item.minecartFurnace, false, net.minecraft.item.ItemMinecart
minecraft:egg, Egg, item.egg, false, net.minecraft.item.ItemEgg
minecraft:compass, Compass, item.compass, false, net.minecraft.item.ItemCompass
minecraft:fishing_rod, Fishing Rod, item.fishingRod, false, net.minecraft.item.ItemFishingRod
minecraft:clock, Clock, item.clock, false, net.minecraft.item.ItemClock
minecraft:glowstone_dust, Glowstone Dust, item.yellowDust, false, net.minecraft.item.Item
minecraft:fish:0, Raw Fish, item.fish.cod.raw, false, net.minecraft.item.ItemStack
minecraft:fish:1, Raw Salmon, item.fish.salmon.raw, false, net.minecraft.item.ItemStack
minecraft:fish:2, Clownfish, item.fish.clownfish.raw, false, net.minecraft.item.ItemStack
minecraft:fish:3, Pufferfish, item.fish.pufferfish.raw, false, net.minecraft.item.ItemStack
minecraft:cooked_fish:0, Cooked Fish, item.fish.cod.cooked, false, net.minecraft.item.ItemStack
minecraft:cooked_fish:1, Cooked Salmon, item.fish.salmon.cooked, false, net.minecraft.item.ItemStack
minecraft:dye:0, Ink Sac, item.dyePowder.black, false, net.minecraft.item.ItemStack
minecraft:dye:1, Rose Red, item.dyePowder.red, false, net.minecraft.item.ItemStack
minecraft:dye:2, Cactus Green, item.dyePowder.green, false, net.minecraft.item.ItemStack
minecraft:dye:3, Cocoa Beans, item.dyePowder.brown, false, net.minecraft.item.ItemStack
minecraft:dye:4, Lapis Lazuli, item.dyePowder.blue, false, net.minecraft.item.ItemStack
minecraft:dye:5, Purple Dye, item.dyePowder.purple, false, net.minecraft.item.ItemStack
minecraft:dye:6, Cyan Dye, item.dyePowder.cyan, false, net.minecraft.item.ItemStack
minecraft:dye:7, Light Gray Dye, item.dyePowder.silver, false, net.minecraft.item.ItemStack
minecraft:dye:8, Gray Dye, item.dyePowder.gray, false, net.minecraft.item.ItemStack
minecraft:dye:9, Pink Dye, item.dyePowder.pink, false, net.minecraft.item.ItemStack
minecraft:dye:10, Lime Dye, item.dyePowder.lime, false, net.minecraft.item.ItemStack
minecraft:dye:11, Dandelion Yellow, item.dyePowder.yellow, false, net.minecraft.item.ItemStack
minecraft:dye:12, Light Blue Dye, item.dyePowder.lightBlue, false, net.minecraft.item.ItemStack
minecraft:dye:13, Magenta Dye, item.dyePowder.magenta, false, net.minecraft.item.ItemStack
minecraft:dye:14, Orange Dye, item.dyePowder.orange, false, net.minecraft.item.ItemStack
minecraft:dye:15, Bone Meal, item.dyePowder.white, false, net.minecraft.item.ItemStack
minecraft:bone, Bone, item.bone, false, net.minecraft.item.Item
minecraft:sugar, Sugar, item.sugar, false, net.minecraft.item.Item
minecraft:cake, Cake, item.cake, false, net.minecraft.item.ItemBlockSpecial
minecraft:bed, Bed, item.bed, false, net.minecraft.item.ItemBed
minecraft:repeater, Redstone Repeater, item.diode, false, net.minecraft.item.ItemBlockSpecial
minecraft:cookie, Cookie, item.cookie, false, net.minecraft.item.ItemFood
minecraft:filled_map:0, Map, item.map, false, net.minecraft.item.ItemStack
minecraft:shears, Shears, item.shears, false, net.minecraft.item.ItemShears
minecraft:melon, Melon, item.melon, false, net.minecraft.item.ItemFood
minecraft:pumpkin_seeds, Pumpkin Seeds, item.seeds_pumpkin, false, net.minecraft.item.ItemSeeds
minecraft:melon_seeds, Melon Seeds, item.seeds_melon, false, net.minecraft.item.ItemSeeds
minecraft:beef, Raw Beef, item.beefRaw, false, net.minecraft.item.ItemFood
minecraft:cooked_beef, Steak, item.beefCooked, false, net.minecraft.item.ItemFood
minecraft:chicken, Raw Chicken, item.chickenRaw, false, net.minecraft.item.ItemFood
minecraft:cooked_chicken, Cooked Chicken, item.chickenCooked, false, net.minecraft.item.ItemFood
minecraft:rotten_flesh, Rotten Flesh, item.rottenFlesh, false, net.minecraft.item.ItemFood
minecraft:ender_pearl, Ender Pearl, item.enderPearl, false, net.minecraft.item.ItemEnderPearl
minecraft:blaze_rod, Blaze Rod, item.blazeRod, false, net.minecraft.item.Item
minecraft:ghast_tear, Ghast Tear, item.ghastTear, false, net.minecraft.item.Item
minecraft:gold_nugget, Gold Nugget, item.goldNugget, false, net.minecraft.item.Item
minecraft:nether_wart, Nether Wart, item.netherStalkSeeds, false, net.minecraft.item.ItemSeeds
minecraft:potion, Potion, item.potion, false, net.minecraft.item.ItemPotion
minecraft:glass_bottle, Glass Bottle, item.glassBottle, false, net.minecraft.item.ItemGlassBottle
minecraft:spider_eye, Spider Eye, item.spiderEye, false, net.minecraft.item.ItemFood
minecraft:fermented_spider_eye, Fermented Spider Eye, item.fermentedSpiderEye, false, net.minecraft.item.Item
minecraft:blaze_powder, Blaze Powder, item.blazePowder, false, net.minecraft.item.Item
minecraft:magma_cream, Magma Cream, item.magmaCream, false, net.minecraft.item.Item
minecraft:brewing_stand, Brewing Stand, item.brewingStand, false, net.minecraft.item.ItemBlockSpecial
minecraft:cauldron, Cauldron, item.cauldron, false, net.minecraft.item.ItemBlockSpecial
minecraft:ender_eye, Eye of Ender, item.eyeOfEnder, false, net.minecraft.item.ItemEnderEye
minecraft:speckled_melon, Glistering Melon, item.speckledMelon, false, net.minecraft.item.Item
minecraft:spawn_egg, Spawn, item.monsterPlacer, false, net.minecraft.item.ItemMonsterPlacer
minecraft:experience_bottle, Bottle o' Enchanting, item.expBottle, false, net.minecraft.item.ItemExpBottle
minecraft:fire_charge, Fire Charge, item.fireball, false, net.minecraft.item.ItemFireball
minecraft:writable_book, Book and Quill, item.writingBook, false, net.minecraft.item.ItemWritableBook
minecraft:written_book, Written Book, item.writtenBook, false, net.minecraft.item.ItemWrittenBook
minecraft:emerald, Emerald, item.emerald, false, net.minecraft.item.Item
minecraft:item_frame, Item Frame, item.frame, false, net.minecraft.item.ItemHangingEntity
minecraft:flower_pot, Flower Pot, item.flowerPot, false, net.minecraft.item.ItemBlockSpecial
minecraft:carrot, Carrot, item.carrots, false, net.minecraft.item.ItemSeedFood
minecraft:potato, Potato, item.potato, false, net.minecraft.item.ItemSeedFood
minecraft:baked_potato, Baked Potato, item.potatoBaked, false, net.minecraft.item.ItemFood
minecraft:poisonous_potato, Poisonous Potato, item.potatoPoisonous, false, net.minecraft.item.ItemFood
minecraft:map, Empty Map, item.emptyMap, false, net.minecraft.item.ItemEmptyMap
minecraft:golden_carrot, Golden Carrot, item.carrotGolden, false, net.minecraft.item.ItemFood
minecraft:skull:0, Skeleton Skull, item.skull.skeleton, false, net.minecraft.item.ItemStack
minecraft:skull:1, Wither Skeleton Skull, item.skull.wither, false, net.minecraft.item.ItemStack
minecraft:skull:2, Zombie Head, item.skull.zombie, false, net.minecraft.item.ItemStack
minecraft:skull:3, Head, item.skull.char, false, net.minecraft.item.ItemStack
minecraft:skull:4, Creeper Head, item.skull.creeper, false, net.minecraft.item.ItemStack
minecraft:skull:5, Dragon Head, item.skull.dragon, false, net.minecraft.item.ItemStack
minecraft:carrot_on_a_stick, Carrot on a Stick, item.carrotOnAStick, false, net.minecraft.item.ItemCarrotOnAStick
minecraft:nether_star, Nether Star, item.netherStar, false, net.minecraft.item.ItemSimpleFoiled
minecraft:pumpkin_pie, Pumpkin Pie, item.pumpkinPie, false, net.minecraft.item.ItemFood
minecraft:fireworks, Firework Rocket, item.fireworks, false, net.minecraft.item.ItemFirework
